gamma,self_value,edge_value,diagonal_value,edge_excess,diagonal_excess,analytic_regime,numerical_policy_00_10_01_11,analytic_numerical_max_error
0.634,1.654751763078365,2.0491126177916836,2.098163689448476,0.3943608547133186,0.44341192637011106,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.636,1.6587964314881587,2.054994530426469,2.1050716135636534,0.3961980989383105,0.44627518207549466,SIC/move/SIC,SIC/X/Z/SIC,8.881784197001252e-15
0.638,1.6628645926790522,2.0609076101292354,2.1120210745288555,0.3980430174501832,0.4491564818498033,SIC/move/SIC,SIC/X/Z/SIC,4.440892098500626e-15
0.64,1.666956446144484,2.066852125532469,2.119012431539598,0.3998956793879853,0.45205598539511405,SIC/move/SIC,SIC/X/Z/SIC,4.884981308350689e-15
0.642,1.6710721936728057,2.0728283483379415,2.1260460479297785,0.4017561546651358,0.4549738542569728,SIC/move/SIC,SIC/X/Z/SIC,6.661338147750939e-15
0.644,1.6752120393803005,2.0788365533609134,2.1331222912312824,0.40362451398061294,0.4579102518509819,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.646,1.6793761897447712,2.084877018575122,2.140241533234627,0.40550082883035077,0.46086534348985597,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.648,1.683564853639714,2.0909500251585347,2.147404150050656,0.4073851715188206,0.4638392964109421,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.65,1.687778242369088,2.097055857539907,2.1546105221733036,0.4092776151708193,0.4668322798042157,SIC/move/SIC,SIC/X/Z/SIC,5.329070518200751e-15
0.652,1.6920165697026872,2.103194803446152,2.1618610345434672,0.41117823374346485,0.46984446484078,SIC/move/SIC,SIC/X/Z/SIC,5.773159728050814e-15
0.654,1.6962800519121437,2.1093671539505423,2.1691560766139943,0.4130871020383986,0.47287602470185064,SIC/move/SIC,SIC/X/Z/SIC,7.105427357601002e-15
0.656,1.7005689078075519,2.115573203521754,2.176496042415809,0.41500429571420216,0.475927134608257,SIC/move/SIC,SIC/X/Z/SIC,7.993605777301127e-15
0.658,1.7048833587747485,2.1218132500737847,2.1838813306252116,0.41692989129903624,0.4789979718504631,SIC/move/SIC,SIC/X/Z/SIC,1.021405182655144e-14
0.66,1.7092236288132427,2.1280875950167406,2.191312344632363,0.41886396620349786,0.4820887158191203,SIC/move/SIC,SIC/X/Z/SIC,6.217248937900877e-15
0.662,1.7135899445748295,2.134396543308537,2.198789492610987,0.4208065987337075,0.4851995480361577,SIC/move/SIC,SIC/X/Z/SIC,6.217248937900877e-15
0.664,1.7179825354028804,2.140740403507513,2.206313187589316,0.42275786810463245,0.48833065218643545,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.666,1.7224016333723415,2.1471194878259796,2.21388384752229,0.4247178544536381,0.49148221414994864,SIC/move/SIC,SIC/X/Z/SIC,8.43769498715119e-15
0.668,1.726847473330446,2.153534112184738,2.2215018953650683,0.42668663885429203,0.4946544220346223,SIC/move/SIC,SIC/X/Z/SIC,1.0658141036401503e-14
0.67,1.7313202929381544,2.159984596268563,2.2291677591478383,0.4286643033304087,0.4978474662096839,SIC/move/SIC,SIC/X/Z/SIC,5.329070518200751e-15
0.672,1.7358203327123478,2.166471263582698,2.2368818720519945,0.4306509308703501,0.5010615393396467,SIC/move/SIC,SIC/X/Z/SIC,7.105427357601002e-15
0.674,1.7403478360687745,2.172994441510354,2.2446446724876714,0.4326466054415796,0.5042968364188969,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.676,1.744903049365783,2.1795544613712696,2.252456604172698,0.4346514120054865,0.507553554806915,SIC/move/SIC,SIC/X/Z/SIC,8.881784197001252e-15
0.678,1.749486221948844,2.1861516584813163,2.2603181162129764,0.43666543653247225,0.5108318942641323,SIC/move/SIC,SIC/X/Z/SIC,1.021405182655144e-14
0.68,1.754097606195883,2.1927863722132,2.2682296631843317,0.4386887660173171,0.5141320569884487,SIC/move/SIC,SIC/X/Z/SIC,6.217248937900877e-15
0.682,1.7587374575634493,2.1994589460582725,2.276191705215853,0.4407214884948232,0.5174542476524038,SIC/move/SIC,SIC/X/Z/SIC,7.105427357601002e-15
0.684,1.7634060346337224,2.206169727689466,2.2842047080747694,0.4427636930557437,0.520798673441047,SIC/move/SIC,SIC/X/Z/SIC,7.993605777301127e-15
0.686,1.7681035991623866,2.2129190690253977,2.292269143252878,0.4448154698630111,0.5241655440904915,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.6880000000000001,1.772830416127393,2.2197073262956466,2.3003854880545758,0.4468769101682537,0.5275550719271829,SIC/move/SIC,SIC/X/Z/SIC,5.773159728050814e-15
0.6900000000000001,1.7775867537786152,2.2265348601072446,2.3085542256865135,0.44894810632862936,0.5309674719078983,SIC/move/SIC,SIC/X/Z/SIC,6.661338147750939e-15
0.6920000000000001,1.782372883688435,2.233402035512397,2.316775845348919,0.45102915182396197,0.5344029616604842,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.6940000000000001,1.7871890808032638,2.240309222077465,2.3250508423286176,0.4531201412742014,0.5378617615253538,SIC/move/SIC,SIC/X/Z/SIC,9.325873406851315e-15
0.6960000000000001,1.7920356234960308,2.2472567939532375,2.3333797180937905,0.45522117045720667,0.5413440945977597,SIC/move/SIC,SIC/X/Z/SIC,1.0658141036401503e-14
0.6980000000000001,1.7969127936196527,2.2542451299465176,2.3417629803905116,0.4573323363268649,0.5448501867708588,SIC/move/SIC,SIC/X/Z/SIC,6.217248937900877e-15
0.7000000000000001,1.8018208765615078,2.2612746135930557,2.3502011433410974,0.4594537370315479,0.5483802667795896,SIC/move/SIC,SIC/X/Z/SIC,7.993605777301127e-15
0.7020000000000001,1.8067601612989377,2.2683456332318546,2.358694727544305,0.4615854719329169,0.5519345662453674,SIC/move/SIC,SIC/X/Z/SIC,8.43769498715119e-15
0.704,1.8117309404558002,2.2754585820808835,2.367244260177439,0.4637276416250833,0.5555133197216389,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.706,1.8167335103600926,2.2826138583142255,2.3758502751003827,0.4658803479541329,0.5591167647402902,SIC/move/SIC,SIC/X/Z/SIC,6.217248937900877e-15
0.708,1.8217681711026745,2.289811865140693,2.384513312961616,0.4680436940380186,0.5627451418589413,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.71,1.8268352265971077,2.2970530108839466,2.3932339213062543,0.4702177842868389,0.5663986947091466,SIC/move/SIC,SIC/X/Z/SIC,8.43769498715119e-15
0.712,1.8319349846406472,2.304337709064141,2.402012654686163,0.47240272442349385,0.5700776700455159,SIC/move/SIC,SIC/X/Z/SIC,9.325873406851315e-15
0.714,1.8370677569764042,2.311666378481153,2.410850074772184,0.47459862150474863,0.5737823177957797,SIC/move/SIC,SIC/X/Z/SIC,1.1102230246251565e-14
0.716,1.8422338593566994,2.319039443299397,2.4197467504685193,0.47680558394269745,0.5775128911118199,SIC/move/SIC,SIC/X/Z/SIC,7.105427357601002e-15
0.718,1.8474336116076522,2.3264573331342944,2.428703258029341,0.4790237215266422,0.5812696464216889,SIC/move/SIC,SIC/X/Z/SIC,7.993605777301127e-15
0.72,1.8526673376950173,2.3339204831404126,2.4377201811776543,0.4812531454453952,0.585052843482637,SIC/move/SIC,SIC/X/Z/SIC,9.325873406851315e-15
0.722,1.8579353657913036,2.341429334101321,2.4467981112264754,0.48349396831001745,0.5888627454351718,SIC/move/SIC,SIC/X/Z/SIC,1.0658141036401503e-14
0.724,1.863238028344204,2.3489843325212036,2.455937647202378,0.4857463041769996,0.5926996188581739,SIC/move/SIC,SIC/X/Z/SIC,7.105427357601002e-15
0.726,1.868575662146366,2.356585930718262,2.4651393959714594,0.4880102685718959,0.5965637338250933,SIC/move/SIC,SIC/X/Z/SIC,8.43769498715119e-15
0.728,1.8739486084065333,2.364234586919956,2.4744039723677815,0.4902859785134226,0.6004553639612482,SIC/move/SIC,SIC/X/Z/SIC,8.881784197001252e-15
0.73,1.8793572128220946,2.371930765360129,2.483731999324354,0.49257355253803436,0.6043747865022595,SIC/move/SIC,SIC/X/Z/SIC,1.1102230246251565e-14
0.732,1.8848018256530574,2.379674936378038,2.49312410800669,0.4948731107249804,0.6083222823536327,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.734,1.890282801797504,2.3874675765193674,2.502580937949034,0.4971847747218634,0.6122981361515301,SIC/move/SIC,SIC/X/Z/SIC,7.993605777301127e-15
0.736,1.8958005008685384,2.395309168639244,2.5121031371932925,0.4995086677707057,0.6163026363247541,SIC/move/SIC,SIC/X/Z/SIC,8.881784197001252e-15
0.738,1.9013552872727801,2.4032002020073118,2.521691362430743,0.5018449147345316,0.6203360751579627,SIC/move/SIC,SIC/X/Z/SIC,1.1546319456101628e-14
0.74,1.9069475302904235,2.411141172414913,2.5313462791465797,0.5041936421244897,0.6243987488561562,SIC/move/SIC,SIC/X/Z/SIC,1.3322676295501878e-14
0.742,1.9125776041569154,2.419132582284431,2.5410685617673807,0.5065549781275158,0.6284909576104654,SIC/move/SIC,SIC/X/Z/SIC,8.43769498715119e-15
0.744,1.9182458881462765,2.4271749407808296,2.5508588938115375,0.5089290526345531,0.632613005665261,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.746,1.9239527666561116,2.4352687639254595,2.5607179680427397,0.511315997269348,0.6367652013866281,SIC/move/SIC,SIC/X/Z/SIC,1.199040866595169e-14
0.748,1.9296986292943474,2.443414574712172,2.5706464866265732,0.5137159454178244,0.6409478573322258,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.75,1.935483870967742,2.4516129032258065,2.5806451612903225,0.5161290322580645,0.6451612903225805,SIC/move/SIC,SIC/X/Z/SIC,8.43769498715119e-15
0.752,1.941308891972197,2.4598642867630924,2.590714713486028,0.5185553947908954,0.6494058215138312,SIC/move/SIC,SIC/X/Z/SIC,9.325873406851315e-15
0.754,1.9471740980849361,2.468169269956042,2.6008558745569053,0.5209951718711059,0.6536817764719691,SIC/move/SIC,SIC/X/Z/SIC,1.199040866595169e-14
0.756,1.9530799006585702,2.476528404897879,2.6110693859071796,0.5234485042393087,0.6579894852486095,SIC/move/SIC,SIC/X/Z/SIC,7.993605777301127e-15
0.758,1.9590267167171154,2.4849422512715735,2.6213559991754445,0.5259155345544582,0.6623292824583291,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.76,1.9650149690540004,2.4934113764810406,2.6317164764116074,0.5283964074270402,0.666701507357607,SIC/move/SIC,SIC/X/Z/SIC,1.021405182655144e-14
0.762,1.971045086332114,2.501936355785071,2.642151590257525,0.5308912694529568,0.6711065039254112,SIC/move/SIC,SIC/X/Z/SIC,1.2878587085651816e-14
0.764,1.9771175031859383,2.510517772434057,2.6526621241314023,0.5334002692481186,0.6755446209454641,SIC/move/SIC,SIC/X/Z/SIC,8.881784197001252e-15
0.766,1.983232660325833,2.519156217809588,2.663248872416069,0.5359235574837549,0.680016212090236,SIC/move/SIC,SIC/X/Z/SIC,9.325873406851315e-15
0.768,1.989391004644501,2.5278522915669766,2.6739126406512104,0.5384612869224756,0.6845216360067095,SIC/move/SIC,SIC/X/Z/SIC,1.1102230246251565e-14
0.77,1.9955929893257103,2.5366066017807967,2.6846542457296554,0.5410136124550864,0.6890612564039451,SIC/move/SIC,SIC/X/Z/SIC,1.4210854715202004e-14
0.772,2.0018390739553147,2.545419765093503,2.6954745160978204,0.5435806911381884,0.6936354421425057,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.774,2.008129724634634,2.5542924068672064,2.706374291960423,0.5461626822325725,0.6982445673257889,SIC/move/SIC,SIC/X/Z/SIC,1.021405182655144e-14
0.776,2.014465414096259,2.563225161338697,2.717354425489558,0.5487597472424381,0.7028890113932991,SIC/move/SIC,SIC/X/Z/SIC,1.2434497875801753e-14
0.778,2.0208466218223284,2.572218671777771,2.7284157810382466,0.5513720499554426,0.7075691592159181,SIC/move/SIC,SIC/X/Z/SIC,1.509903313490213e-14
0.78,2.027273834165348,2.581273590648971,2.739559235358578,0.553999756483623,0.7122854011932298,SIC/move/SIC,SIC/X/Z/SIC,1.021405182655144e-14
0.782,2.033747544471622,2.5903905797768085,2.7507856778245565,0.5566430353051866,0.7170381333529345,SIC/move/SIC,SIC/X/Z/SIC,1.2878587085651816e-14
0.784,2.0402682532073486,2.5995703105145616,2.762096010659768,0.5593020573072129,0.7218277574524192,SIC/move/SIC,SIC/X/Z/SIC,1.4210854715202004e-14
0.786,2.046836468087455,2.6088134639167393,2.773491149169993,0.5619769958292844,0.7266546810825383,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.788,2.0534527042072455,2.618120730915309,2.7849720219808938,0.5646680267080635,0.7315193177736483,SIC/move/SIC,SIC/X/Z/SIC,1.199040866595169e-14
0.79,2.0601174841769234,2.62749281249977,2.7965395712808916,0.5673753283228464,0.7364220871039682,SIC/move/SIC,SIC/X/Z/SIC,1.3766765505351941e-14
0.792,2.066831338259073,2.6369304199011863,2.8081947530693925,0.5700990816421134,0.7413634148103196,SIC/move/SIC,SIC/X/Z/SIC,9.769962616701378e-15
0.794,2.073594804509166,2.646434274780278,2.8199385374104704,0.5728394702711119,0.7463437329013045,SIC/move/SIC,SIC/X/Z/SIC,1.1102230246251565e-14
0.7941944731535715,2.0742551277076124,2.6473619583358414,2.821085225957944,0.573106830628229,0.7468300982503315,SIC/move/SIC,SIC/X/Z/SIC,1.199040866595169e-14
0.796,2.0802603889415243,2.6558872695974536,2.83089170910804,0.5756268806559293,0.7506313201665158,SIC/move/retry-Y,SIC/X/Z/retry-Y,8.881784197001252e-15
0.798,2.086957143601361,2.665391800593886,2.8418265010781,0.5784346569925249,0.7548693574767391,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.021405182655144e-14
0.8,2.093701321747268,2.6749610573978146,2.852837798308882,0.5812597356505464,0.759136476561614,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.1546319456101628e-14
0.802,2.100493419594559,2.6845957225148362,2.8639264072987,0.5841023029202774,0.763432987704141,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3322676295501878e-14
0.804,2.1073339403414386,2.694296488034517,2.875093145882002,0.5869625476930782,0.7677592055405635,SIC/move/retry-Y,SIC/X/Z/retry-Y,8.881784197001252e-15
0.806,2.114223394292126,2.7040640557994537,2.8863388434293253,0.5898406615073277,0.7721154491371993,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.1102230246251565e-14
0.808,2.121162298982591,2.7138991375779336,2.8976643410514913,0.5927368385953424,0.7765020420689002,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.2434497875801753e-14
0.81,2.1281511793089756,2.7238024552402704,2.909070491808166,0.5956512759312949,0.7809193124991904,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4210854715202004e-14
0.812,2.135190567658756,2.73377474093891,2.92055816092087,0.598584173280154,0.785367593262114,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.0658141036401503e-14
0.8140000000000001,2.1422810040447264,2.7438167372924074,2.9321282259905628,0.601535733247681,0.7898472219458363,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.1102230246251565e-14
0.8160000000000001,2.149423036241864,2.753929197573361,2.9437815772199225,0.6045061613314973,0.7943585409780587,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3766765505351941e-14
0.8180000000000001,2.1566172199271563,2.7641128859004143,2.955519117640417,0.607495665973258,0.7989018977132609,SIC/move/retry-Y,SIC/X/Z/retry-Y,8.881784197001252e-15
0.8200000000000001,2.1638641188224663,2.7743685774344224,2.9673417633443204,0.6105044586119561,0.8034776445218541,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.0658141036401503e-14
0.8220000000000001,2.1711643048404974,2.784697058578889,2.979250443721764,0.6135327537383914,0.8080861388812668,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.2878587085651816e-14
0.8240000000000001,2.1785183582339642,2.7950991271847867,2.991246101702982,0.6165807689508225,0.8127277434690177,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.554312234475219e-14
0.8260000000000001,2.1859268677480244,2.805575592759868,3.003329694005862,0.6196487250118436,0.8174028262578377,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.1102230246251565e-14
0.8280000000000001,2.19339043077607,2.816127276682586,3.015502191388957,0.6227368459065161,0.8221117606128869,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.199040866595169e-14
0.8300000000000001,2.200909653518966,2.826755012420742,3.0277645789100758,0.6258453589017763,0.8268549253911099,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4654943925052066e-14
0.8320000000000001,2.2084851511478143,2.837459645754982,3.0401178561906184,0.6289744946071676,0.8316327050428041,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.021405182655144e-14
0.834,2.216117547970345,2.848242035007268,3.0525630376857906,0.6321244870369229,0.8364454897154454,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.2434497875801753e-14
0.836,2.2238074776010297,2.859103051274461,3.0651011529608607,0.6352955736734311,0.841293675359831,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4654943925052066e-14
0.838,2.2315555831349987,2.870043578667129,3.07773324697361,0.6384879955321301,0.8461776638386111,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.0658141036401503e-14
0.84,2.2393625173258886,2.8810645145537466,3.090460380363141,0.6417019972278579,0.8510978630372525,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.2434497875801753e-14
0.842,2.247228942767698,2.8921667698104017,3.103283629745218,0.6449378270427037,0.8560546869775201,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3322676295501878e-14
0.844,2.2551555320807752,2.9033512690761745,3.1162040880143005,0.6481957369953992,0.8610485559335253,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.0658141036401503e-14
0.846,2.2631429681020343,2.914618951014321,3.1292228646524527,0.6514759829122867,0.8660798965504184,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.199040866595169e-14
0.848,2.271191944079527,2.9259707685794387,3.142341086045324,0.6547788244999118,0.8711491419657968,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4210854715202004e-14
0.85,2.279303163871473,2.937407689290752,3.155559895805365,0.658104525419279,0.8762567319338919,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.021405182655144e-14
0.852,2.287477342149877,2.948930695511695,3.168880455102503,0.6614533533618183,0.8814031129526261,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.2878587085651816e-14
0.854,2.2957152046088507,2.9605407847359584,3.1823039430024447,0.6648255801271077,0.886588738393594,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4210854715202004e-14
0.856,2.3040174881777777,2.972238969880178,3.195831556812853,0.6682214817024001,0.8918140686350751,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.1102230246251565e-14
0.858,2.3123849412394337,2.984026279583434,3.2094645124375645,0.6716413383440001,0.8970795711981308,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.2434497875801753e-14
0.86,2.3208183238532207,2.9959037585137698,3.2232040447391186,0.675085434660549,0.9023857208858979,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4654943925052066e-14
0.862,2.329318407983635,3.0078724676818935,3.2370514079097776,0.6785540596982584,0.9077329999261425,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.1102230246251565e-14
0.864,2.337885977734126,3.019933484762285,3.251007875851307,0.6820475070281589,0.9131218981171809,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.2878587085651816e-14
0.866,2.346521829586487,3.032087904421898,3.265074742563739,0.6855660748354109,0.9185529129772521,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4654943925052066e-14
0.868,2.35522677264594,3.044336838656676,3.279253322543377,0.6891100660107359,0.9240265498974369,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.199040866595169e-14
0.87,2.364001628892058,3.0566814171360903,3.2935449511902872,0.6926797882440323,0.9295433222982292,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4210854715202004e-14
0.872,2.372847233435707,3.0691227875559366,3.30795098522556,0.6962755541202297,0.9351037517898533,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.687538997430238e-14
0.874,2.3817644347821627,3.08166211599961,3.322472803118603,0.6998976812174473,0.9407083683364403,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.199040866595169e-14
0.876,2.39075409510058,3.094300587308108,3.337111805524742,0.7035464922075279,0.9463577104241621,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.509903313490213e-14
0.878,2.3998170904999925,3.1070394054589934,3.351869415733443,0.7072223149590009,0.9520523252334505,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.7763568394002505e-14
0.88,2.4089543113120375,3.1198797939545933,3.366747080127432,0.7109254826425557,0.9577927688153944,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3766765505351941e-14
0.882,2.418166662380582,3.1328229962196734,3.381746268653046,0.7146563338390912,0.963579606272464,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.687538997430238e-14
0.884,2.4274550633584617,3.14587027600888,3.3968684753021154,0.7184152126504184,0.9694134119436537,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9095836023552692e-14
0.886,2.4368204490115324,3.1590229178242177,3.412115218605734,0.7222024688126853,0.9752947695942016,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.509903313490213e-14
0.888,2.4462637695302365,3.17228222734285,3.4274880421402245,0.7260184578126134,0.981224272609988,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.8207657603852567e-14
0.89,2.4557859908489217,3.1856495318555402,3.442988515045695,0.7298635410066185,0.9872025241967735,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3322676295501878e-14
0.892,2.465388094973115,3.1991261807160187,3.458618232557525,0.7337380857429037,0.9932301375844101,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.5987211554602254e-14
0.894,2.4750710803150033,3.212713545801613,3.4743788165511567,0.7376424654866098,0.9993077362361533,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9095836023552692e-14
0.896,2.4848359620373497,3.2264130219854654,3.4902719161006055,0.7415770599481157,1.0054359540632558,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.5987211554602254e-14
0.898,2.494683772406099,3.2402260276206767,3.506299208051067,0.7455422552145778,1.011615435644968,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.7763568394002505e-14
0.9,2.5046155611519314,3.2541540050367384,3.522462397606065,0.749538443884807,1.0178468364541335,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3766765505351941e-14
0.902,2.5146323958410206,3.268198421048601,3.538763218929542,0.7535660252075802,1.0241308230885213,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.6431300764452317e-14
0.904,2.5247353622552864,3.282360767478779,3.5552034357633673,0.7576254052234925,1.030468073508081,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3766765505351941e-14
0.906,2.534925564782411,3.2966425616928645,3.5717848420607026,0.7617169969104536,1.0368592772782916,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.554312234475219e-14
0.908,2.545204126815928,3.3110453471488626,3.5885092626357205,0.7658412203329346,1.0433051358197925,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.865174681370263e-14
0.91,2.555572191165671,3.3255706939607608,3.605378553830157,0.7699985027950897,1.0498063626644858,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.4654943925052066e-14
0.912,2.566030920478914,3.3402201994767697,3.622394604197211,0.7741892789978557,1.0563636837182968,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.687538997430238e-14
0.914,2.5765814976725183,3.3549954888726816,3.6395593352033333,0.7784139912001633,1.062977837530815,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.3322676295501878e-14
0.916,2.5872251263764263,3.3698982157608066,3.656874701948429,0.7826730893843803,1.0696495755720026,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.7319479184152442e-14
0.918,2.597963031388855,3.384930062814969,3.6743426939050625,0.7869670314261139,1.0763796625162074,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9984014443252818e-14
0.92,2.608796459143542,3.400092742412059,3.6919653356772453,0.7912962832685166,1.083168876533703,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.554312234475219e-14
0.922,2.61972667818943,3.4153879972906545,3.709744687779408,0.7956613191012245,1.0900180095899779,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
0.924,2.6307549796831626,3.4308176012272424,3.727682847436183,0.8000626215440798,1.0969278677530205,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.6431300764452317e-14
0.926,2.6418826778948117,3.446383359730596,3.745781949403676,0.8045006818357843,1.1038992715088645,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
0.928,2.6531111107272305,3.46208711075487,3.764044166812869,0.8089760000276396,1.1109330560856385,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.5987211554602254e-14
0.93,2.664441640249487,3.477930725432023,3.782471712035869,0.8134890851825363,1.1180300717863823,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.865174681370263e-14
0.932,2.675875653244803,3.493916108824157,3.801066837575739,0.8180404555793537,1.125191184330936,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.5987211554602254e-14
0.934,2.6874145617734717,3.510045200696423,3.819831836980632,0.8226306389229512,1.1324172752071604,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9984014443252818e-14
0.936,2.6990598037512363,3.5263199763111572,3.838769045783046,0.8272601725599209,1.1397092420318096,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.6431300764452317e-14
0.9380000000000001,2.710812843543623,3.542742447243919,3.857880842464976,0.8319296037002957,1.147067998921353,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.7763568394002505e-14
0.9400000000000001,2.722675172576743,3.5593146622221385,3.877169649449826,0.8366394896453957,1.154494476873083,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.509903313490213e-14
0.9420000000000001,2.7346483099650962,3.576038707987121,3.896637934121912,0.8413903980220248,1.1619896241568157,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
0.9440000000000001,2.7467338031569453,3.5929167101801567,3.916288209874507,0.8461829070232114,1.1695544067175616,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.2648549702353193e-14
0.9460000000000001,2.7589332285978183,3.6099508342535365,3.9361230371873344,0.8510176056557182,1.177189808589516,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9095836023552692e-14
0.9480000000000001,2.7712481924127483,3.6271432864072857,3.9561450247344676,0.8558950939945373,1.1848968323217193,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.2648549702353193e-14
0.9500000000000001,2.7836803311078646,3.6444963145524714,3.976356830523677,0.8608159834446067,1.1926764994158123,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9095836023552692e-14
0.9520000000000001,2.796231312291986,3.662012209301971,3.996761163068238,0.865780897009985,1.2005298507762516,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.4424906541753444e-14
0.9540000000000001,2.8089028354188694,3.6796933049896015,4.017360782592303,0.870790469570732,1.2084579471734336,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
0.9560000000000001,2.821696632550834,3.6975419807185976,4.038158502270966,0.8758453481677635,1.2164618697201321,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.3092638912203256e-14
0.9580000000000001,2.8346144691444466,3.71556066144038,4.0591571895061715,0.8809461922959336,1.224542720361725,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
