run_id,environment,initial_state,backend,seed,phase,goal_id,goal_name,episodes,success_rate,mean_steps_success,mean_reward
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,training,3,SIC0,41,0.8048780487804879,7.2727272727272725,7.969024390243903
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,training,4,SIC1,42,0.7619047619047619,5.875,7.5461904761904774
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,training,5,SIC2,51,0.7058823529411765,5.638888888888889,6.981960784313726
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,training,6,SIC3,51,0.5490196078431373,5.892857142857143,5.3956862745098055
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,training,7,Z0_SIC0,37,0.4864864864864865,9.0,5.567837837837837
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,training,8,SIC0_X0,36,0.4722222222222222,7.588235294117647,5.3133333333333335
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,training,-1,OVERALL,400,0.705,5.599290780141844,7.1122000000000005
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,0,Z0,100,0.94,3.723404255319149,9.365400000000001
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,1,X0,100,0.92,4.434782608695652,9.1564
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,2,Y0,100,0.89,2.932584269662921,8.8663
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,3,SIC0,100,0.65,4.569230769230769,6.424300000000001
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,4,SIC1,100,0.59,4.220338983050848,5.819500000000001
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,5,SIC2,100,0.67,4.253731343283582,6.6287
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,6,SIC3,100,0.76,4.9868421052631575,7.533700000000001
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,7,Z0_SIC0,100,0.57,5.56140350877193,6.4780999999999995
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,8,SIC0_X0,100,0.47,7.170212765957447,5.247999999999999
qubit-pauli-sic__mixed__tabular__seed0,qubit-pauli-sic,mixed,tabular,0,evaluation,-1,OVERALL,900,0.7177777777777777,4.462848297213622,7.280044444444444
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,0,Z0,44,0.7954545454545454,4.742857142857143,7.8940909090909095
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,1,X0,41,0.926829268292683,3.1578947368421053,9.237317073170733
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,2,Y0,54,0.9074074074074074,4.448979591836735,9.028888888888892
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,3,SIC0,45,0.6666666666666666,4.933333333333334,6.590444444444445
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,4,SIC1,38,0.6842105263157895,7.1923076923076925,6.752368421052631
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,5,SIC2,58,0.6379310344827587,5.972972972972973,6.293275862068965
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,6,SIC3,42,0.5476190476190477,6.6521739130434785,5.377380952380953
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,7,Z0_SIC0,42,0.5952380952380952,6.96,6.745952380952382
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,8,SIC0_X0,36,0.5833333333333334,6.380952380952381,6.525
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,training,-1,OVERALL,400,0.71,5.355633802816901,7.1897
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,0,Z0,100,0.92,3.7065217391304346,9.1631
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,1,X0,100,0.93,3.913978494623656,9.2624
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,2,Y0,100,0.89,4.48314606741573,8.8525
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,3,SIC0,100,0.69,5.072463768115942,6.825400000000002
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,4,SIC1,100,0.61,6.131147540983607,6.010200000000001
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,5,SIC2,100,0.78,5.141025641025641,7.7347
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,6,SIC3,100,0.66,6.424242424242424,6.5132
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,7,Z0_SIC0,100,0.46,7.760869565217392,5.3767000000000005
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,8,SIC0_X0,100,0.44,5.863636363636363,4.9814
qubit-pauli-sic__mixed__tabular__seed1,qubit-pauli-sic,mixed,tabular,1,evaluation,-1,OVERALL,900,0.7088888888888889,5.122257053291536,7.191066666666667
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,0,Z0,47,0.574468085106383,2.5925925925925926,5.671702127659575
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,1,X0,43,0.7674418604651163,3.272727272727273,7.622093023255814
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,2,Y0,52,0.25,8.076923076923077,2.3698076923076923
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,3,SIC0,41,0.9024390243902439,5.162162162162162,8.972195121951222
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,4,SIC1,42,0.9285714285714286,4.82051282051282,9.23952380952381
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,5,SIC2,51,0.8431372549019608,6.813953488372093,8.358823529411765
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,6,SIC3,51,0.8627450980392157,5.431818181818182,8.568627450980394
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,7,Z0_SIC0,37,0.5405405405405406,6.4,6.044324324324324
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,8,SIC0_X0,36,0.6388888888888888,8.826086956521738,7.2105555555555565
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,training,-1,OVERALL,400,0.6975,5.465949820788531,7.049975
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,0,Z0,100,0.5,1.0,4.925000000000001
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,1,X0,100,0.98,3.2346938775510203,9.775099999999998
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,2,Y0,100,0.0,nan,-0.15
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,3,SIC0,100,0.92,4.445652173913044,9.1563
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,4,SIC1,100,0.95,4.6421052631578945,9.4579
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,5,SIC2,100,0.86,5.906976744186046,8.536800000000001
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,6,SIC3,100,0.94,5.638297872340425,9.3474
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,7,Z0_SIC0,100,0.0,nan,-0.15
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,8,SIC0_X0,100,0.87,6.459770114942529,9.5824
qubit-pauli-sic__mixed__gru__seed0,qubit-pauli-sic,mixed,gru,0,evaluation,-1,OVERALL,900,0.6688888888888889,4.679401993355482,6.7200999999999995
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,0,Z0,44,0.5227272727272727,3.652173913043478,5.141818181818182
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,1,X0,41,0.9024390243902439,3.0,8.99170731707317
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,2,Y0,54,0.6666666666666666,3.638888888888889,6.599074074074075
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,3,SIC0,45,0.8888888888888888,5.25,8.834444444444445
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,4,SIC1,38,0.9473684210526315,3.8333333333333335,9.438947368421053
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,5,SIC2,58,0.9137931034482759,4.7924528301886795,9.090344827586208
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,6,SIC3,42,0.8571428571428571,4.861111111111111,8.516904761904764
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,7,Z0_SIC0,42,0.14285714285714285,10.333333333333334,1.5752380952380949
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,8,SIC0_X0,36,0.3611111111111111,9.923076923076923,3.9038888888888885
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,training,-1,OVERALL,400,0.7,4.621428571428571,6.997825000000001
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,0,Z0,100,0.95,4.91578947368421,9.4553
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,1,X0,100,0.47,1.0,4.620500000000001
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,2,Y0,100,0.49,1.0,4.8235
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,3,SIC0,100,0.9,4.333333333333333,8.955
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,4,SIC1,100,0.96,4.46875,9.5607
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,5,SIC2,100,0.96,4.666666666666667,9.558800000000002
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,6,SIC3,100,0.94,3.882978723404255,9.363900000000001
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,7,Z0_SIC0,100,0.0,nan,-0.15
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,8,SIC0_X0,100,0.0,nan,-0.15
qubit-pauli-sic__mixed__gru__seed1,qubit-pauli-sic,mixed,gru,1,evaluation,-1,OVERALL,900,0.63,3.871252204585538,6.226411111111112
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,0,Z0,47,0.7021276595744681,5.121212121212121,6.947659574468085
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,1,X0,43,0.8604651162790697,5.0,8.549302325581396
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,2,Y0,52,0.2692307692307692,8.214285714285714,2.5632692307692313
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,3,SIC0,41,0.8780487804878049,4.75,8.729268292682928
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,4,SIC1,42,0.9285714285714286,4.666666666666667,9.240952380952383
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,5,SIC2,51,0.8235294117647058,5.285714285714286,8.173529411764708
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,6,SIC3,51,0.9019607843137255,4.891304347826087,8.969803921568628
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,7,Z0_SIC0,37,0.5135135135135135,6.157894736842105,5.772702702702702
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,8,SIC0_X0,36,0.6944444444444444,7.84,7.748888888888889
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,training,-1,OVERALL,400,0.7275,5.436426116838488,7.3508249999999995
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,0,Z0,100,0.97,3.288659793814433,9.673300000000001
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,1,X0,100,0.99,3.505050505050505,9.873700000000001
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,2,Y0,100,0.0,nan,-0.15
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,3,SIC0,100,0.93,4.838709677419355,9.253800000000002
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,4,SIC1,100,0.91,4.813186813186813,9.0518
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,5,SIC2,100,0.86,5.941860465116279,8.5365
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,6,SIC3,100,0.99,4.686868686868687,9.862
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,7,Z0_SIC0,100,0.87,6.64367816091954,9.6212
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,8,SIC0_X0,100,0.85,5.976470588235294,9.334100000000001
qubit-pauli-sic__mixed__multi-gru__seed0,qubit-pauli-sic,mixed,multi-gru,0,evaluation,-1,OVERALL,900,0.8188888888888889,4.905020352781547,8.339599999999999
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,0,Z0,44,0.7727272727272727,4.529411764705882,7.665909090909093
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,1,X0,41,0.8292682926829268,4.205882352941177,8.240487804878049
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,2,Y0,54,0.8148148148148148,3.022727272727273,8.103888888888891
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,3,SIC0,45,0.8444444444444444,5.7105263157894735,8.381333333333334
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,4,SIC1,38,0.9210526315789473,4.8,9.163684210526316
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,5,SIC2,58,0.8793103448275862,5.2745098039215685,8.737413793103448
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,6,SIC3,42,0.9523809523809523,4.8,9.48047619047619
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,7,Z0_SIC0,42,0.23809523809523808,9.3,2.607619047619048
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,8,SIC0_X0,36,0.2777777777777778,9.6,3.010277777777777
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,training,-1,OVERALL,400,0.74,4.949324324324325,7.402474999999999
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,0,Z0,100,0.43,1.0,4.214500000000001
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,1,X0,100,0.55,1.0,5.432500000000001
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,2,Y0,100,0.47,1.0,4.620500000000001
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,3,SIC0,100,0.91,4.868131868131868,9.0513
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,4,SIC1,100,0.92,4.543478260869565,9.1554
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,5,SIC2,100,0.95,4.536842105263158,9.458900000000002
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,6,SIC3,100,0.95,4.389473684210526,9.4603
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,7,Z0_SIC0,100,0.0,nan,-0.15
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,8,SIC0_X0,100,0.0,nan,-0.15
qubit-pauli-sic__mixed__multi-gru__seed1,qubit-pauli-sic,mixed,multi-gru,1,evaluation,-1,OVERALL,900,0.5755555555555556,3.5791505791505793,5.677044444444444
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,0,Z0,54,0.7592592592592593,5.341463414634147,7.523518518518519
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,1,Z1,55,0.7636363636363637,7.0476190476190474,7.554727272727274
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,2,Z2,47,0.9361702127659575,1.4318181818181819,9.348085106382978
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,3,F0,46,0.7608695652173914,5.3428571428571425,7.5397826086956545
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,4,F1,58,0.7931034482758621,5.891304347826087,7.8612068965517246
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,5,Z0_F0,51,0.47058823529411764,9.666666666666666,5.417450980392157
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,6,F0_Z0,41,0.43902439024390244,9.11111111111111,5.034146341463414
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,7,Z0_F0_P0,48,0.08333333333333333,13.75,1.6110416666666663
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,training,-1,OVERALL,400,0.635,5.854330708661418,6.55985
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,0,Z0,100,0.76,6.026315789473684,7.5258
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,1,Z1,100,0.72,5.888888888888889,7.122800000000001
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,2,Z2,100,1.0,1.0,10.0
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,3,F0,100,0.81,3.7901234567901234,8.0489
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,4,F1,100,0.84,3.392857142857143,8.3559
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,5,Z0_F0,100,0.47,9.425531914893616,5.3586
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,6,F0_Z0,100,0.52,6.519230769230769,5.947700000000001
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,7,Z0_F0_P0,100,0.15,10.0,2.5306
qutrit-mub__two__tabular__seed0,qutrit-mub,two,tabular,0,evaluation,-1,OVERALL,800,0.65875,4.755218216318785,6.8612875
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,0,Z0,49,0.7142857142857143,5.3428571428571425,7.068979591836736
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,1,Z1,48,0.6875,7.909090909090909,6.780625000000001
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,2,Z2,56,0.9821428571428571,1.690909090909091,9.811964285714286
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,3,F0,52,0.7115384615384616,4.216216216216216,7.04923076923077
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,4,F1,55,0.7272727272727273,6.525,7.191636363636365
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,5,Z0_F0,51,0.3137254901960784,10.5625,3.697450980392158
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,6,F0_Z0,45,0.4888888888888889,8.590909090909092,5.560666666666667
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,7,Z0_F0_P0,44,0.18181818181818182,10.125,2.734772727272727
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,training,-1,OVERALL,400,0.615,5.678861788617886,6.356374999999999
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,0,Z0,100,0.78,6.397435897435898,7.724899999999999
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,1,Z1,100,0.71,5.436619718309859,7.025000000000001
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,2,Z2,100,1.0,1.0,10.0
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,3,F0,100,0.79,4.265822784810126,7.8427
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,4,F1,100,0.72,4.305555555555555,7.1342
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,5,Z0_F0,100,0.28,9.428571428571429,3.3148
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,6,F0_Z0,100,0.45,9.022222222222222,5.1692
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,7,Z0_F0_P0,100,0.15,11.466666666666667,2.4678000000000004
qutrit-mub__two__tabular__seed1,qutrit-mub,two,tabular,1,evaluation,-1,OVERALL,800,0.61,5.069672131147541,6.334825
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,0,Z0,54,0.8518518518518519,6.217391304347826,8.45185185185185
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,1,Z1,55,0.8545454545454545,6.702127659574468,8.474909090909092
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,2,Z2,47,0.9787234042553191,1.3043478260869565,9.781063829787234
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,3,F0,46,0.8260869565217391,5.368421052631579,8.198695652173916
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,4,F1,58,0.9137931034482759,3.7169811320754715,9.100172413793105
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,5,Z0_F0,51,0.5294117647058824,8.333333333333334,6.036274509803922
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,6,F0_Z0,41,0.5121951219512195,8.714285714285714,5.723658536585366
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,7,Z0_F0_P0,48,0.020833333333333332,12.0,1.5110416666666666
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,training,-1,OVERALL,400,0.6975,5.311827956989247,7.255575
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,0,Z0,100,0.96,6.083333333333333,9.545200000000001
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,1,Z1,100,0.95,5.4,9.450700000000001
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,2,Z2,100,1.0,1.0,10.0
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,3,F0,100,0.96,4.375,9.5616
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,4,F1,100,0.92,3.1956521739130435,9.167800000000002
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,5,Z0_F0,100,0.71,8.704225352112676,7.910800000000002
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,6,F0_Z0,100,0.84,7.595238095238095,9.2902
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,7,Z0_F0_P0,100,0.0,nan,1.5468000000000002
qutrit-mub__two__gru__seed0,qutrit-mub,two,gru,0,evaluation,-1,OVERALL,800,0.7925,4.995268138801261,8.3091375
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,0,Z0,49,0.7142857142857143,7.457142857142857,7.053877551020409
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,1,Z1,48,0.7291666666666666,7.3428571428571425,7.204791666666668
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,2,Z2,56,0.9821428571428571,2.0727272727272728,9.808214285714287
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,3,F0,52,0.8653846153846154,5.2444444444444445,8.596923076923078
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,4,F1,55,0.8,4.886363636363637,7.9389090909090925
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,5,Z0_F0,51,0.5098039215686274,8.115384615384615,5.820000000000001
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,6,F0_Z0,45,0.5777777777777777,9.423076923076923,6.563555555555556
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,7,Z0_F0_P0,44,0.06818181818181818,13.0,1.911136363636364
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,training,-1,OVERALL,400,0.6725,5.866171003717472,7.0017000000000005
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,0,Z0,100,0.81,7.654320987654321,8.0176
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,1,Z1,100,0.72,7.194444444444445,7.1134
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,2,Z2,100,1.0,1.0,10.0
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,3,F0,100,0.94,5.148936170212766,9.352
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,4,F1,100,0.95,4.673684210526316,9.4576
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,5,Z0_F0,100,0.77,8.441558441558442,8.5677
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,6,F0_Z0,100,0.22,11.545454545454545,2.4941000000000004
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,7,Z0_F0_P0,100,0.0,nan,1.4458000000000002
