goal_id,progress,place,action,q_value
2,0,8,0,1.8193984732285604
2,0,8,1,1.5907034222153607
2,0,8,2,0.7309272124335975
2,0,8,3,2.384461379479289
2,0,8,4,0.786579731015197
2,0,8,5,0.43304009313707276
2,0,8,6,0.8846020307770577
2,0,8,7,8.70189095863422
2,0,8,8,1.1051888727420542
2,0,,0,0.0
2,0,,1,0.0
2,0,,2,0.0
2,0,,3,0.0
2,0,,4,0.0
2,0,,5,0.0
2,0,,6,0.0
2,0,,7,0.0
2,0,,8,0.0
3,0,0,0,0.8141135922665557
3,0,0,1,0.6614707413494689
3,0,0,2,9.486883673032455
3,0,0,3,1.5948179560992641
3,0,0,4,0.30035682358279847
3,0,0,5,0.8350138509912572
3,0,0,6,0.6677016722847608
3,0,0,7,0.5750211046464759
3,0,0,8,1.4118274000296664
3,0,1,0,0.8762905674708495
3,0,1,1,0.625943516998919
3,0,1,2,2.4094725398491113
3,0,1,3,1.323884865984119
3,0,1,4,2.951514307089291
3,0,1,5,2.14286804726348
3,0,1,6,9.287164174642557
3,0,1,7,0.4359151841787089
3,0,1,8,0.2821738309966276
3,0,2,0,0.7899251949811563
3,0,2,1,-0.0040951
3,0,2,2,1.6347815381979776
3,0,2,3,2.4415089903447456
3,0,2,4,1.5720010270447053
3,0,2,5,0.02842321713096292
3,0,2,6,8.840455105207479
3,0,2,7,0.43204992230844635
3,0,2,8,0.02923321713096292
3,0,3,0,4.270038688781876
3,0,3,1,6.05365687308042
3,0,3,2,5.187811745661234
3,0,3,3,8.085550493175575
3,0,3,4,6.624128921352735
3,0,3,5,5.842115285494064
3,0,3,6,7.691358692454668
3,0,3,7,7.979000187584954
3,0,3,8,9.999999999999993
3,0,4,0,1.6708436463943854
3,0,4,1,3.119039198045039
3,0,4,2,3.213971762816257
3,0,4,3,9.489999999990163
3,0,4,4,2.465498941857853
3,0,4,5,3.6344255343006435
3,0,4,6,3.0188171511056456
3,0,4,7,3.4629823487374685
3,0,4,8,5.470239126195551
3,0,5,0,1.7152035036394138
3,0,5,1,0.5326890077447672
3,0,5,2,0.08818299581066431
3,0,5,3,9.001888407688416
3,0,5,4,1.0327703587735044
3,0,5,5,1.0666618088457216
3,0,5,6,1.0899351761152485
3,0,5,7,2.14204953831603
3,0,5,8,1.573365658844303
3,0,6,0,9.488977362174133
3,0,6,1,2.016684643211009
3,0,6,2,0.9977509146488417
3,0,6,3,2.036652901962937
3,0,6,4,1.552204603489058
3,0,6,5,0.6471081327335859
3,0,6,6,1.147635869616272
3,0,6,7,1.2231957924644752
3,0,6,8,2.679324943049425
3,0,7,0,2.40530609375133
3,0,7,1,1.9739983476999645
3,0,7,2,4.67649841098832
3,0,7,3,2.8869758734668993
3,0,7,4,2.216828753542883
3,0,7,5,2.255853947314292
3,0,7,6,2.958650275038575
3,0,7,7,9.32391747597992
3,0,7,8,2.71038430009591
3,0,8,0,0.17582138281881676
3,0,8,1,1.8358610430338154
3,0,8,2,0.26768224987272987
3,0,8,3,2.463839263552992
3,0,8,4,0.8629780014372185
3,0,8,5,1.7400029260165586
3,0,8,6,0.8696243682727666
3,0,8,7,8.756366276097948
3,0,8,8,1.856712693940846
3,0,,0,0.0
3,0,,1,0.0
3,0,,2,0.0
3,0,,3,0.0
3,0,,4,0.0
3,0,,5,0.0
3,0,,6,0.0
3,0,,7,0.0
3,0,,8,0.0
4,0,0,0,3.4017806237564643
4,0,0,1,2.5737961633143853
4,0,0,2,1.5241965716597514
4,0,0,3,4.204707605370366
4,0,0,4,3.073857609475741
4,0,0,5,9.397412572609335
4,0,0,6,0.8758380896129105
4,0,0,7,1.698232121471034
4,0,0,8,3.10330733960027
4,0,1,0,1.9294333081543507
4,0,1,1,3.0619390869050926
4,0,1,2,9.489955383252562
4,0,1,3,0.18230146781050258
4,0,1,4,1.0652042284839378
