theta,min_trace_separation,commutator_defect,mean_translation_defect,max_translation_defect,pearson_euclidean,spearman_manhattan,mds_2d_stress,positive_gram_planarity,separation_adjusted_score
0.5926815642458101,0.10978893291206718,0.06736564843473075,0.05558646873703701,0.27298783585531167,0.8683390116509712,0.8888009576835479,0.024405171117959947,0.9747523860297677,2.146912422470561
0.6010055865921788,0.10670301157221593,0.07006661121046923,0.05757523647796495,0.28210132185397396,0.8615444064111262,0.8888009576835479,0.025032160191407735,0.9740710113599397,2.0414162317890465
0.6093296089385475,0.10346220636292591,0.07283126842301732,0.05959547586178834,0.2913153477261773,0.8545572579194977,0.8888009576835479,0.02566698228675481,0.973378367147415,1.9360679191067711
0.6176536312849162,0.10006685571848231,0.0756598600322388,0.061646544885675086,0.30062488315264513,0.8473807952958916,0.8888009576835479,0.026309786075700173,0.9726741668472855,1.8310326815778697
0.625977653631285,0.09651738210657239,0.07855260244993177,0.0637277192878969,0.310024795404512,0.8400187177731802,0.8888009576835479,0.02696073301968695,0.9719581134943943,1.7264723599181904
0.6343016759776536,0.09281429200877507,0.08150968841059131,0.06583834783410607,0.3195098565762176,0.832475184435484,0.8888009576835479,0.02761999781105493,0.9712299000478221,1.6225451157059223
0.6426256983240224,0.08895817586182128,0.08453128684901964,0.06797764728190701,0.3290747509569655,0.8247548011641018,0.8888009576835479,0.02828776883811547,0.97048920976655,1.5194051083785998
0.6509497206703911,0.08494970795992812,0.08761754278507558,0.07014488990391848,0.3387140825308535,0.8168626049008801,0.8646009316080057,0.028964248675903914,0.9697357166162921,1.4172021751834811
0.6592737430167598,0.08078964631796454,0.09076857721537067,0.07233930486289071,0.34842238259529695,0.8088040453727584,0.8646009316080057,0.029649654604263474,0.9689690857076051,1.3160815173242517
0.6675977653631285,0.07647883249566761,0.09398448701209684,0.0745600884539888,0.358194117487235,0.800584964453579,0.8646009316080057,0.030344219155064956,0.9681889737651527,1.2161833954839552
0.6759217877094972,0.07201819138283728,0.09726534482895248,0.0768064232557394,0.3680236964062521,0.7922115733687979,0.8646009316080057,0.031048190690362843,0.9673950296280031,1.1176428377772774
0.6842458100558659,0.06740873094568725,0.10061119901421998,0.07907748857148424,0.37790547932354157,0.7836904279752129,0.8646009316080057,0.031761834013365436,0.9665868947807009,1.0205893630131226
0.6925698324022347,0.06265154193429967,0.10402207353099702,0.08137237990138389,0.3878337849653076,0.7750284023705684,0.8646009316080057,0.03248543101414762,0.9657642039147764,0.9251467219218283
0.7008938547486033,0.05774779755151901,0.10749796788467761,0.0836902739466815,0.3978028988590519,0.7662326611066745,0.8646009316080057,0.03321928135213167,0.9649265855201822,0.8314326587421604
0.7092178770949721,0.05269875308306279,0.11103885705757756,0.086030272470608,0.407807081430793,0.7573106302938448,0.8646009316080057,0.03396370317736441,0.964073662506137,0.7395586952560054
0.7175418994413408,0.04750574548934529,0.11464469145087818,0.08839143712480313,0.4178405761412003,0.7482699678944612,0.8646009316080057,0.034719033892781366,0.963205052850583,0.649629939040358
0.7258659217877095,0.04217019295898023,0.11831539683382421,0.09077289677912481,0.4278976176482473,0.7391185335084495,0.8646009316080057,0.035485630959643036,0.9623203702774199,0.5617449173513072
0.7341899441340782,0.036693594424021,0.12205087430015386,0.09317366020823649,0.43797243998381546,0.7298643579539742,0.8646009316080057,0.03626387274838635,0.9614192249605272,0.47599543769549185
